date,link,visitor,v1H,v2H,vOT,vT,home,h1H,h2H,hOT,hT
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-alabama.html,Mississippi State,26,35,0,61,Alabama,38,42,0,80,22,30,50,57,3,10,10,25,14,10,18,16,4,7,20,22,11,17,3,7,2,6,14,11,17,18,61,80
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-army.html,Holy Cross,32,46,0,78,Army,37,38,0,75,24,29,48,64,2,8,8,16,28,9,37,15,10,8,23,18,5,13,3,4,6,3,10,6,17,27,78,75
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-boston-university.html,Colgate,27,31,0,58,Boston University,25,41,0,66,25,24,59,50,8,8,28,15,0,10,2,14,10,4,24,23,11,9,5,7,4,1,11,11,14,13,58,66
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-bowling-green-state.html,Central Michigan,28,29,0,57,Bowling Green State,33,34,0,67,20,23,50,47,7,5,18,15,10,16,16,22,8,6,15,22,9,16,6,7,1,7,15,12,16,12,57,67
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-california.html,Washington,17,39,0,56,California,30,52,0,82,19,33,63,60,2,7,14,13,16,9,23,15,8,7,20,33,12,22,2,4,1,7,7,8,16,19,56,82
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-charleston-southern.html,Presbyterian,26,32,0,58,Charleston Southern,52,43,0,95,25,36,54,72,1,13,10,34,7,10,11,13,4,13,24,27,8,19,2,9,2,3,15,6,15,13,58,95
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-coastal-carolina.html,North Carolina-Asheville,40,38,0,78,Coastal Carolina,36,45,0,81,26,31,72,62,10,10,27,17,16,9,25,13,18,12,18,22,11,11,11,7,2,2,12,16,20,18,78,81
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-delaware.html,William &amp; Mary,38,33,0,71,Delaware,32,44,0,76,26,26,57,57,9,9,26,25,10,15,17,24,8,7,26,27,16,12,5,9,2,2,14,8,19,15,71,76
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-detroit-mercy.html,Valparaiso,30,48,0,78,Detroit Mercy,31,39,0,70,19,24,39,63,4,7,14,28,36,15,44,20,8,11,26,14,10,12,4,11,2,4,19,11,19,28,78,70
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-fordham.html,Dayton,39,41,0,80,Fordham,36,32,0,68,28,19,49,55,7,4,14,18,17,26,28,33,9,14,24,20,14,9,5,5,1,3,10,9,26,24,80,68
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-high-point.html,Longwood,29,46,0,75,High Point,33,50,0,83,27,25,47,54,9,9,19,18,12,24,19,31,4,8,21,16,16,16,2,12,1,2,19,8,23,19,75,83
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-illinois.html,Purdue,29,37,0,66,Illinois,33,25,0,58,26,20,62,52,4,7,19,21,10,11,12,18,12,8,24,19,9,7,6,6,4,3,9,12,17,14,66,58
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-illinois-state.html,Evansville,40,30,8,78,Illinois State,42,28,9,79,28,31,59,69,15,10,30,30,7,7,10,12,8,11,23,19,18,16,3,8,2,6,11,8,11,13,78,79
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-indiana-state.html,Missouri State,27,28,0,55,Indiana State,39,31,0,70,21,27,49,56,2,7,14,24,11,9,17,14,6,6,24,24,8,18,4,9,1,3,10,5,12,13,55,70
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-james-madison.html,Northeastern,33,23,0,56,James Madison,23,29,0,52,20,19,44,51,4,2,15,16,12,12,23,22,9,9,26,19,13,5,2,4,2,2,13,11,20,21,56,52
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-la-salle.html,Rhode Island,26,36,0,62,La Salle,37,35,0,72,24,24,58,52,3,5,11,17,11,19,21,26,10,6,24,25,16,11,3,2,3,3,9,7,24,18,62,72
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-lehigh.html,American,31,34,0,65,Lehigh,26,37,0,63,26,22,57,55,8,9,20,24,5,10,10,11,10,7,24,23,21,13,5,4,5,4,9,9,13,17,65,63
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-loyola-il.html,Drake,32,28,0,60,Loyola (IL),32,38,0,70,21,24,49,48,10,8,21,22,8,14,15,20,4,4,22,24,13,11,2,5,0,5,10,9,20,17,60,70
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-maryland.html,Notre Dame,34,32,0,66,Maryland,25,49,0,74,24,25,50,63,7,7,22,26,11,17,20,23,7,18,19,19,12,13,3,9,3,3,16,11,21,19,66,74
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-massachusetts-lowell.html,Albany (NY),32,27,7,66,Massachusetts-Lowell,26,33,11,70,23,24,57,60,3,8,18,25,17,14,27,22,14,8,26,21,12,15,5,9,1,5,15,8,20,22,66,70
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-miami-fl.html,Florida State,24,39,0,63,Miami (FL),28,25,0,53,21,21,46,59,7,9,15,28,14,2,17,6,12,13,21,14,10,12,1,5,2,4,9,4,10,17,63,53
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-mississippi.html,Louisiana State,32,37,5,74,Mississippi,35,34,19,88,24,28,65,65,8,10,26,22,18,22,30,27,11,10,25,28,15,22,10,7,9,5,15,14,22,19,74,88
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-navy.html,Bucknell,26,35,0,61,Navy,31,31,0,62,24,27,55,60,9,2,26,12,4,6,9,9,7,5,24,25,15,12,7,9,3,4,18,12,13,10,61,62
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-new-hampshire.html,Maryland-Baltimore County,14,28,0,42,New Hampshire,26,30,0,56,11,18,40,48,4,9,13,24,16,11,23,15,6,9,19,24,1,6,5,5,2,2,19,15,17,16,42,56
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-new-mexico.html,Nevada-Las Vegas,46,30,0,76,New Mexico,42,31,0,73,24,24,48,54,7,6,13,22,21,19,27,22,4,7,21,23,8,20,4,4,2,5,6,7,19,21,76,73
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-north-carolina-wilmington.html,Hofstra,35,34,0,69,North Carolina-Wilmington,31,33,0,64,23,25,50,54,9,6,20,18,14,8,22,14,9,6,22,19,10,13,7,4,4,4,11,9,18,17,69,64
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-northern-illinois.html,Kent State,30,28,15,73,Northern Illinois,30,28,6,64,19,16,50,44,10,5,27,12,25,27,38,43,7,11,22,27,11,5,7,4,4,2,10,18,28,22,73,64
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-ohio.html,Ball State,21,30,0,51,Ohio,27,44,0,71,15,25,46,54,3,6,18,19,18,15,24,22,6,5,25,23,8,15,5,8,0,3,21,12,20,22,51,71
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-radford.html,Virginia Military Institute,45,56,0,101,Radford,42,46,0,88,35,30,68,63,3,4,11,15,28,24,37,26,8,9,23,30,11,15,9,3,3,8,4,15,18,25,101,88
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-rutgers.html,Central Florida,26,49,0,75,Rutgers,35,50,0,85,22,31,61,66,5,10,25,22,26,13,34,18,15,9,28,22,10,18,3,7,3,9,14,8,19,25,75,85
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-saint-josephs.html,Duquesne,20,55,0,75,Saint Joseph's,52,32,0,84,27,31,70,48,13,17,33,27,8,5,10,14,12,6,16,31,18,27,17,4,1,4,10,22,17,11,75,84
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-southern-methodist.html,South Florida,23,31,0,54,Southern Methodist,38,33,0,71,17,27,53,53,5,1,17,9,15,16,20,27,9,10,21,24,7,15,7,10,4,4,13,11,21,17,54,71
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-stanford.html,Washington State,29,19,0,48,Stanford,40,40,0,80,20,30,54,52,6,8,19,20,2,12,5,20,6,3,17,27,8,17,6,4,3,2,11,9,17,12,48,80
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-stony-brook.html,Binghamton,23,24,0,47,Stony Brook,37,30,0,67,14,21,44,44,6,5,16,12,13,20,19,24,6,10,11,27,9,14,11,11,0,4,17,17,19,19,47,67
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-tennessee.html,Auburn,28,39,0,67,Tennessee,33,45,0,78,25,26,61,51,8,3,17,9,9,23,14,30,5,7,21,32,8,14,4,6,3,2,12,14,25,16,67,78
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-texas-am.html,South Carolina,39,28,0,67,Texas A&amp;M,38,37,0,75,23,22,49,40,5,7,18,16,16,24,22,41,10,5,20,17,15,14,9,6,2,3,17,11,31,20,67,75
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-toledo.html,Buffalo,39,26,0,65,Toledo,32,35,0,67,28,23,67,54,6,3,17,10,3,18,6,24,18,11,18,20,11,15,6,9,7,3,14,12,21,15,65,67
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-utah-state.html,Colorado State,22,28,0,50,Utah State,27,30,0,57,17,19,47,48,5,11,19,21,11,8,20,12,12,8,22,21,11,17,6,7,6,6,14,14,18,18,50,57
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-virginia-tech.html,Clemson,25,31,0,56,Virginia Tech,24,25,0,49,19,20,47,48,6,5,16,16,12,4,20,14,9,7,23,20,7,10,4,4,2,2,8,9,12,15,56,49
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-wake-forest.html,North Carolina State,43,26,0,69,Wake Forest,35,35,0,70,23,19,55,35,2,4,13,12,21,28,31,39,14,3,20,21,8,12,3,6,2,6,11,14,26,26,69,70
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-winthrop.html,Gardner-Webb,26,30,0,56,Winthrop,21,30,0,51,20,15,52,54,3,4,14,20,13,17,16,27,12,14,28,18,10,6,3,9,4,5,15,10,21,21,56,51
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-winthrop.html,Gardner-Webb,26,30,0,56,Winthrop,21,30,0,51,20,15,52,54,3,4,14,20,13,17,16,27,12,14,28,18,10,6,3,9,4,5,15,10,21,21,56,51
date,link,visitor,v1H,v2H,vOT,vT,home,h1H,h2H,hOT,hT
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-northwestern.html,Michigan State,26,28,0,54,Northwestern,22,18,0,40,20,13,52,46,2,5,16,23,12,9,20,12,12,7,25,18,13,7,7,2,5,7,6,12,16,15,54,40
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-oklahoma-state.html,Texas Christian,25,25,0,50,Oklahoma State,39,43,0,82,16,28,55,60,2,8,14,16,16,18,22,29,6,11,23,33,5,14,5,5,3,4,11,9,19,22,50,82
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-san-diego-state.html,Fresno State,32,28,0,60,San Diego State,31,37,0,68,21,18,55,54,7,6,22,17,11,26,15,41,5,13,29,23,13,6,3,6,3,7,10,4,25,14,60,68
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-texas-tech.html,Baylor,22,50,0,72,Texas Tech,43,39,0,82,26,28,63,49,4,5,20,11,16,21,24,29,15,12,11,22,6,15,7,3,3,2,5,9,24,17,72,82
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-george-mason.html,Massachusetts,45,43,0,88,George Mason,47,40,0,87,35,30,64,68,6,5,14,13,12,22,19,31,9,15,23,17,10,15,9,5,6,10,13,13,23,15,88,87
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-saint-louis.html,St. Bonaventure,27,33,0,60,Saint Louis,28,38,0,66,22,23,56,53,6,4,22,13,10,16,16,30,4,11,24,27,16,14,9,5,6,5,13,16,25,18,60,66
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-air-force.html,San Jose State,35,27,0,62,Air Force,33,44,0,77,22,25,52,44,6,12,19,26,12,15,16,19,5,6,15,28,12,19,9,7,1,5,16,21,23,16,62,77
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-akron.html,Miami (OH),25,27,0,52,Akron,24,35,0,59,19,21,54,48,4,6,10,24,10,11,13,17,8,9,21,25,10,13,7,8,0,5,11,16,18,10,52,59
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-alabama.html,Mississippi State,26,35,0,61,Alabama,38,42,0,80,22,30,50,57,3,10,10,25,14,10,18,16,4,7,20,22,11,17,3,7,2,6,14,11,17,18,61,80
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-army.html,Holy Cross,32,46,0,78,Army,37,38,0,75,24,29,48,64,2,8,8,16,28,9,37,15,10,8,23,18,5,13,3,4,6,3,10,6,17,27,78,75
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-boston-university.html,Colgate,27,31,0,58,Boston University,25,41,0,66,25,24,59,50,8,8,28,15,0,10,2,14,10,4,24,23,11,9,5,7,4,1,11,11,14,13,58,66
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-bowling-green-state.html,Central Michigan,28,29,0,57,Bowling Green State,33,34,0,67,20,23,50,47,7,5,18,15,10,16,16,22,8,6,15,22,9,16,6,7,1,7,15,12,16,12,57,67
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-california.html,Washington,17,39,0,56,California,30,52,0,82,19,33,63,60,2,7,14,13,16,9,23,15,8,7,20,33,12,22,2,4,1,7,7,8,16,19,56,82
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-charleston-southern.html,Presbyterian,26,32,0,58,Charleston Southern,52,43,0,95,25,36,54,72,1,13,10,34,7,10,11,13,4,13,24,27,8,19,2,9,2,3,15,6,15,13,58,95
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-coastal-carolina.html,North Carolina-Asheville,40,38,0,78,Coastal Carolina,36,45,0,81,26,31,72,62,10,10,27,17,16,9,25,13,18,12,18,22,11,11,11,7,2,2,12,16,20,18,78,81
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-delaware.html,William &amp; Mary,38,33,0,71,Delaware,32,44,0,76,26,26,57,57,9,9,26,25,10,15,17,24,8,7,26,27,16,12,5,9,2,2,14,8,19,15,71,76
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-detroit-mercy.html,Valparaiso,30,48,0,78,Detroit Mercy,31,39,0,70,19,24,39,63,4,7,14,28,36,15,44,20,8,11,26,14,10,12,4,11,2,4,19,11,19,28,78,70
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-fordham.html,Dayton,39,41,0,80,Fordham,36,32,0,68,28,19,49,55,7,4,14,18,17,26,28,33,9,14,24,20,14,9,5,5,1,3,10,9,26,24,80,68
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-high-point.html,Longwood,29,46,0,75,High Point,33,50,0,83,27,25,47,54,9,9,19,18,12,24,19,31,4,8,21,16,16,16,2,12,1,2,19,8,23,19,75,83
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-illinois.html,Purdue,29,37,0,66,Illinois,33,25,0,58,26,20,62,52,4,7,19,21,10,11,12,18,12,8,24,19,9,7,6,6,4,3,9,12,17,14,66,58
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-illinois-state.html,Evansville,40,30,8,78,Illinois State,42,28,9,79,28,31,59,69,15,10,30,30,7,7,10,12,8,11,23,19,18,16,3,8,2,6,11,8,11,13,78,79
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-indiana-state.html,Missouri State,27,28,0,55,Indiana State,39,31,0,70,21,27,49,56,2,7,14,24,11,9,17,14,6,6,24,24,8,18,4,9,1,3,10,5,12,13,55,70
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-james-madison.html,Northeastern,33,23,0,56,James Madison,23,29,0,52,20,19,44,51,4,2,15,16,12,12,23,22,9,9,26,19,13,5,2,4,2,2,13,11,20,21,56,52
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-la-salle.html,Rhode Island,26,36,0,62,La Salle,37,35,0,72,24,24,58,52,3,5,11,17,11,19,21,26,10,6,24,25,16,11,3,2,3,3,9,7,24,18,62,72
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-lehigh.html,American,31,34,0,65,Lehigh,26,37,0,63,26,22,57,55,8,9,20,24,5,10,10,11,10,7,24,23,21,13,5,4,5,4,9,9,13,17,65,63
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-loyola-il.html,Drake,32,28,0,60,Loyola (IL),32,38,0,70,21,24,49,48,10,8,21,22,8,14,15,20,4,4,22,24,13,11,2,5,0,5,10,9,20,17,60,70
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-maryland.html,Notre Dame,34,32,0,66,Maryland,25,49,0,74,24,25,50,63,7,7,22,26,11,17,20,23,7,18,19,19,12,13,3,9,3,3,16,11,21,19,66,74
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-massachusetts-lowell.html,Albany (NY),32,27,7,66,Massachusetts-Lowell,26,33,11,70,23,24,57,60,3,8,18,25,17,14,27,22,14,8,26,21,12,15,5,9,1,5,15,8,20,22,66,70
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-miami-fl.html,Florida State,24,39,0,63,Miami (FL),28,25,0,53,21,21,46,59,7,9,15,28,14,2,17,6,12,13,21,14,10,12,1,5,2,4,9,4,10,17,63,53
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-mississippi.html,Louisiana State,32,37,5,74,Mississippi,35,34,19,88,24,28,65,65,8,10,26,22,18,22,30,27,11,10,25,28,15,22,10,7,9,5,15,14,22,19,74,88
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-navy.html,Bucknell,26,35,0,61,Navy,31,31,0,62,24,27,55,60,9,2,26,12,4,6,9,9,7,5,24,25,15,12,7,9,3,4,18,12,13,10,61,62
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-new-hampshire.html,Maryland-Baltimore County,14,28,0,42,New Hampshire,26,30,0,56,11,18,40,48,4,9,13,24,16,11,23,15,6,9,19,24,1,6,5,5,2,2,19,15,17,16,42,56
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-new-mexico.html,Nevada-Las Vegas,46,30,0,76,New Mexico,42,31,0,73,24,24,48,54,7,6,13,22,21,19,27,22,4,7,21,23,8,20,4,4,2,5,6,7,19,21,76,73
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-north-carolina-wilmington.html,Hofstra,35,34,0,69,North Carolina-Wilmington,31,33,0,64,23,25,50,54,9,6,20,18,14,8,22,14,9,6,22,19,10,13,7,4,4,4,11,9,18,17,69,64
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-northern-illinois.html,Kent State,30,28,15,73,Northern Illinois,30,28,6,64,19,16,50,44,10,5,27,12,25,27,38,43,7,11,22,27,11,5,7,4,4,2,10,18,28,22,73,64
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-ohio.html,Ball State,21,30,0,51,Ohio,27,44,0,71,15,25,46,54,3,6,18,19,18,15,24,22,6,5,25,23,8,15,5,8,0,3,21,12,20,22,51,71
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-radford.html,Virginia Military Institute,45,56,0,101,Radford,42,46,0,88,35,30,68,63,3,4,11,15,28,24,37,26,8,9,23,30,11,15,9,3,3,8,4,15,18,25,101,88
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-rutgers.html,Central Florida,26,49,0,75,Rutgers,35,50,0,85,22,31,61,66,5,10,25,22,26,13,34,18,15,9,28,22,10,18,3,7,3,9,14,8,19,25,75,85
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-saint-josephs.html,Duquesne,20,55,0,75,Saint Joseph's,52,32,0,84,27,31,70,48,13,17,33,27,8,5,10,14,12,6,16,31,18,27,17,4,1,4,10,22,17,11,75,84
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-southern-methodist.html,South Florida,23,31,0,54,Southern Methodist,38,33,0,71,17,27,53,53,5,1,17,9,15,16,20,27,9,10,21,24,7,15,7,10,4,4,13,11,21,17,54,71
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-stanford.html,Washington State,29,19,0,48,Stanford,40,40,0,80,20,30,54,52,6,8,19,20,2,12,5,20,6,3,17,27,8,17,6,4,3,2,11,9,17,12,48,80
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-stony-brook.html,Binghamton,23,24,0,47,Stony Brook,37,30,0,67,14,21,44,44,6,5,16,12,13,20,19,24,6,10,11,27,9,14,11,11,0,4,17,17,19,19,47,67
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-tennessee.html,Auburn,28,39,0,67,Tennessee,33,45,0,78,25,26,61,51,8,3,17,9,9,23,14,30,5,7,21,32,8,14,4,6,3,2,12,14,25,16,67,78
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-texas-am.html,South Carolina,39,28,0,67,Texas A&amp;M,38,37,0,75,23,22,49,40,5,7,18,16,16,24,22,41,10,5,20,17,15,14,9,6,2,3,17,11,31,20,67,75
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-toledo.html,Buffalo,39,26,0,65,Toledo,32,35,0,67,28,23,67,54,6,3,17,10,3,18,6,24,18,11,18,20,11,15,6,9,7,3,14,12,21,15,65,67
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-utah-state.html,Colorado State,22,28,0,50,Utah State,27,30,0,57,17,19,47,48,5,11,19,21,11,8,20,12,12,8,22,21,11,17,6,7,6,6,14,14,18,18,50,57
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-virginia-tech.html,Clemson,25,31,0,56,Virginia Tech,24,25,0,49,19,20,47,48,6,5,16,16,12,4,20,14,9,7,23,20,7,10,4,4,2,2,8,9,12,15,56,49
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-wake-forest.html,North Carolina State,43,26,0,69,Wake Forest,35,35,0,70,23,19,55,35,2,4,13,12,21,28,31,39,14,3,20,21,8,12,3,6,2,6,11,14,26,26,69,70
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-winthrop.html,Gardner-Webb,26,30,0,56,Winthrop,21,30,0,51,20,15,52,54,3,4,14,20,13,17,16,27,12,14,28,18,10,6,3,9,4,5,15,10,21,21,56,51
2014-01-15,http://www.sports-reference.com/cbb/boxscores/2014-01-15-winthrop.html,Gardner-Webb,26,30,0,56,Winthrop,21,30,0,51,20,15,52,54,3,4,14,20,13,17,16,27,12,14,28,18,10,6,3,9,4,5,15,10,21,21,56,51
date,link,visitor,v1H,v2H,vOT,vT,home,h1H,h2H,hOT,hT
date,link,visitor,v1H,v2H,vOT,vT,home,h1H,h2H,hOT,hT
date,link,visitor,v1H,v2H,vOT,vT,home,h1H,h2H,hOT,hT
date,link,visitor,v1H,v2H,vOT,vT,home,h1H,h2H,hOT,hT
date,link,visitor,v1H,v2H,vOT,vT,home,h1H,h2H,hOT,hT
date,link,visitor,v1H,v2H,vOT,vT,home,h1H,h2H,hOT,hT
